time_ns,current,Q_cum
698.500,0.000000e+00,0.000000e+00
699.500,0.000000e+00,0.000000e+00
700.500,0.000000e+00,0.000000e+00
701.500,0.000000e+00,0.000000e+00
702.500,0.000000e+00,0.000000e+00
703.500,0.000000e+00,0.000000e+00
704.500,0.000000e+00,0.000000e+00
705.500,0.000000e+00,0.000000e+00
706.500,0.000000e+00,0.000000e+00
707.500,0.000000e+00,0.000000e+00
708.500,0.000000e+00,0.000000e+00
709.500,0.000000e+00,0.000000e+00
710.500,0.000000e+00,0.000000e+00
711.500,0.000000e+00,0.000000e+00
712.500,0.000000e+00,0.000000e+00
713.500,0.000000e+00,0.000000e+00
714.500,0.000000e+00,0.000000e+00
715.500,0.000000e+00,0.000000e+00
716.500,0.000000e+00,0.000000e+00
717.500,0.000000e+00,0.000000e+00
718.500,0.000000e+00,0.000000e+00
719.500,0.000000e+00,0.000000e+00
720.500,0.000000e+00,0.000000e+00
721.500,0.000000e+00,0.000000e+00
722.500,0.000000e+00,0.000000e+00
723.500,0.000000e+00,0.000000e+00
724.500,0.000000e+00,0.000000e+00
725.500,0.000000e+00,0.000000e+00
726.500,0.000000e+00,0.000000e+00
727.500,0.000000e+00,0.000000e+00
728.500,0.000000e+00,0.000000e+00
729.500,0.000000e+00,0.000000e+00
730.500,0.000000e+00,0.000000e+00
731.500,0.000000e+00,0.000000e+00
732.500,0.000000e+00,0.000000e+00
733.500,0.000000e+00,0.000000e+00
734.500,0.000000e+00,0.000000e+00
735.500,0.000000e+00,0.000000e+00
736.500,0.000000e+00,0.000000e+00
737.500,0.000000e+00,0.000000e+00
738.500,0.000000e+00,0.000000e+00
739.500,0.000000e+00,0.000000e+00
740.500,0.000000e+00,0.000000e+00
741.500,0.000000e+00,0.000000e+00
742.500,0.000000e+00,0.000000e+00
743.500,0.000000e+00,0.000000e+00
744.500,0.000000e+00,0.000000e+00
745.500,0.000000e+00,0.000000e+00
746.500,0.000000e+00,0.000000e+00
747.500,0.000000e+00,0.000000e+00
748.500,0.000000e+00,0.000000e+00
749.500,0.000000e+00,0.000000e+00
750.500,0.000000e+00,0.000000e+00
751.500,0.000000e+00,0.000000e+00
752.500,0.000000e+00,0.000000e+00
753.500,0.000000e+00,0.000000e+00
754.500,0.000000e+00,0.000000e+00
755.500,0.000000e+00,0.000000e+00
756.500,0.000000e+00,0.000000e+00
757.500,0.000000e+00,0.000000e+00
758.500,0.000000e+00,0.000000e+00
759.500,0.000000e+00,0.000000e+00
760.500,0.000000e+00,0.000000e+00
761.500,0.000000e+00,0.000000e+00
762.500,0.000000e+00,0.000000e+00
763.500,0.000000e+00,0.000000e+00
764.500,0.000000e+00,0.000000e+00
765.500,0.000000e+00,0.000000e+00
766.500,0.000000e+00,0.000000e+00
767.500,0.000000e+00,0.000000e+00
768.500,0.000000e+00,0.000000e+00
769.500,0.000000e+00,0.000000e+00
770.500,0.000000e+00,0.000000e+00
771.500,0.000000e+00,0.000000e+00
772.500,0.000000e+00,0.000000e+00
773.500,0.000000e+00,0.000000e+00
774.500,0.000000e+00,0.000000e+00
775.500,0.000000e+00,0.000000e+00
776.500,0.000000e+00,0.000000e+00
777.500,0.000000e+00,0.000000e+00
778.500,0.000000e+00,0.000000e+00
779.500,0.000000e+00,0.000000e+00
780.500,0.000000e+00,0.000000e+00
781.500,0.000000e+00,0.000000e+00
782.500,0.000000e+00,0.000000e+00
783.500,0.000000e+00,0.000000e+00
784.500,0.000000e+00,0.000000e+00
785.500,0.000000e+00,0.000000e+00
786.500,0.000000e+00,0.000000e+00
787.500,0.000000e+00,0.000000e+00
788.500,0.000000e+00,0.000000e+00
789.500,0.000000e+00,0.000000e+00
790.500,0.000000e+00,0.000000e+00
791.500,0.000000e+00,0.000000e+00
792.500,0.000000e+00,0.000000e+00
793.500,0.000000e+00,0.000000e+00
794.500,0.000000e+00,0.000000e+00
795.500,0.000000e+00,0.000000e+00
796.500,0.000000e+00,0.000000e+00
797.500,0.000000e+00,0.000000e+00
798.500,0.000000e+00,0.000000e+00
799.500,0.000000e+00,0.000000e+00
800.500,0.000000e+00,0.000000e+00
801.500,0.000000e+00,0.000000e+00
802.500,0.000000e+00,0.000000e+00
803.500,0.000000e+00,0.000000e+00
804.500,0.000000e+00,0.000000e+00
805.500,0.000000e+00,0.000000e+00
806.500,0.000000e+00,0.000000e+00
807.500,0.000000e+00,0.000000e+00
808.500,0.000000e+00,0.000000e+00
809.500,0.000000e+00,0.000000e+00
810.500,0.000000e+00,0.000000e+00
811.500,0.000000e+00,0.000000e+00
812.500,0.000000e+00,0.000000e+00
813.500,0.000000e+00,0.000000e+00
814.500,0.000000e+00,0.000000e+00
815.500,0.000000e+00,0.000000e+00
816.500,0.000000e+00,0.000000e+00
817.500,0.000000e+00,0.000000e+00
818.500,0.000000e+00,0.000000e+00
819.500,0.000000e+00,0.000000e+00
820.500,0.000000e+00,0.000000e+00
821.500,0.000000e+00,0.000000e+00
822.500,0.000000e+00,0.000000e+00
823.500,0.000000e+00,0.000000e+00
824.500,0.000000e+00,0.000000e+00
825.500,0.000000e+00,0.000000e+00
826.500,0.000000e+00,0.000000e+00
827.500,0.000000e+00,0.000000e+00
828.500,0.000000e+00,0.000000e+00
829.500,0.000000e+00,0.000000e+00
830.500,0.000000e+00,0.000000e+00
831.500,0.000000e+00,0.000000e+00
832.500,0.000000e+00,0.000000e+00
833.500,0.000000e+00,0.000000e+00
834.500,0.000000e+00,0.000000e+00
835.500,0.000000e+00,0.000000e+00
836.500,0.000000e+00,0.000000e+00
837.500,0.000000e+00,0.000000e+00
838.500,0.000000e+00,0.000000e+00
839.500,0.000000e+00,0.000000e+00
840.500,0.000000e+00,0.000000e+00
841.500,0.000000e+00,0.000000e+00
842.500,0.000000e+00,0.000000e+00
843.500,0.000000e+00,0.000000e+00
844.500,0.000000e+00,0.000000e+00
845.500,0.000000e+00,0.000000e+00
846.500,0.000000e+00,0.000000e+00
847.500,0.000000e+00,0.000000e+00
848.500,0.000000e+00,0.000000e+00
849.500,0.000000e+00,0.000000e+00
850.500,0.000000e+00,0.000000e+00
851.500,0.000000e+00,0.000000e+00
852.500,0.000000e+00,0.000000e+00
853.500,0.000000e+00,0.000000e+00
854.500,0.000000e+00,0.000000e+00
855.500,0.000000e+00,0.000000e+00
856.500,0.000000e+00,0.000000e+00
857.500,0.000000e+00,0.000000e+00
858.500,0.000000e+00,0.000000e+00
859.500,0.000000e+00,0.000000e+00
860.500,0.000000e+00,0.000000e+00
861.500,0.000000e+00,0.000000e+00
862.500,0.000000e+00,0.000000e+00
863.500,0.000000e+00,0.000000e+00
864.500,0.000000e+00,0.000000e+00
865.500,0.000000e+00,0.000000e+00
866.500,0.000000e+00,0.000000e+00
867.500,0.000000e+00,0.000000e+00
868.500,0.000000e+00,0.000000e+00
869.500,0.000000e+00,0.000000e+00
870.500,0.000000e+00,0.000000e+00
871.500,0.000000e+00,0.000000e+00
872.500,0.000000e+00,0.000000e+00
873.500,0.000000e+00,0.000000e+00
874.500,0.000000e+00,0.000000e+00
875.500,0.000000e+00,0.000000e+00
876.500,0.000000e+00,0.000000e+00
877.500,0.000000e+00,0.000000e+00
878.500,0.000000e+00,0.000000e+00
879.500,0.000000e+00,0.000000e+00
880.500,0.000000e+00,0.000000e+00
881.500,0.000000e+00,0.000000e+00
882.500,0.000000e+00,0.000000e+00
883.500,0.000000e+00,0.000000e+00
884.500,0.000000e+00,0.000000e+00
885.500,0.000000e+00,0.000000e+00
886.500,0.000000e+00,0.000000e+00
887.500,0.000000e+00,0.000000e+00
888.500,0.000000e+00,0.000000e+00
889.500,0.000000e+00,0.000000e+00
890.500,0.000000e+00,0.000000e+00
891.500,0.000000e+00,0.000000e+00
892.500,0.000000e+00,0.000000e+00
893.500,0.000000e+00,0.000000e+00
894.500,0.000000e+00,0.000000e+00
895.500,0.000000e+00,0.000000e+00
896.500,0.000000e+00,0.000000e+00
897.500,0.000000e+00,0.000000e+00
898.500,0.000000e+00,0.000000e+00
899.500,0.000000e+00,0.000000e+00
900.500,0.000000e+00,0.000000e+00
901.500,0.000000e+00,0.000000e+00
902.500,0.000000e+00,0.000000e+00
903.500,0.000000e+00,0.000000e+00
904.500,0.000000e+00,0.000000e+00
905.500,0.000000e+00,0.000000e+00
906.500,0.000000e+00,0.000000e+00
907.500,0.000000e+00,0.000000e+00
908.500,0.000000e+00,0.000000e+00
909.500,0.000000e+00,0.000000e+00
910.500,0.000000e+00,0.000000e+00
911.500,0.000000e+00,0.000000e+00
912.500,0.000000e+00,0.000000e+00
913.500,0.000000e+00,0.000000e+00
914.500,0.000000e+00,0.000000e+00
915.500,0.000000e+00,0.000000e+00
916.500,0.000000e+00,0.000000e+00
917.500,0.000000e+00,0.000000e+00
918.500,0.000000e+00,0.000000e+00
919.500,0.000000e+00,0.000000e+00
920.500,0.000000e+00,0.000000e+00
921.500,0.000000e+00,0.000000e+00
922.500,0.000000e+00,0.000000e+00
923.500,0.000000e+00,0.000000e+00
924.500,0.000000e+00,0.000000e+00
925.500,0.000000e+00,0.000000e+00
926.500,0.000000e+00,0.000000e+00
927.500,0.000000e+00,0.000000e+00
928.500,0.000000e+00,0.000000e+00
929.500,0.000000e+00,0.000000e+00
930.500,0.000000e+00,0.000000e+00
931.500,0.000000e+00,0.000000e+00
932.500,0.000000e+00,0.000000e+00
933.500,0.000000e+00,0.000000e+00
934.500,0.000000e+00,0.000000e+00
935.500,0.000000e+00,0.000000e+00
936.500,0.000000e+00,0.000000e+00
937.500,0.000000e+00,0.000000e+00
938.500,0.000000e+00,0.000000e+00
939.500,0.000000e+00,0.000000e+00
940.500,0.000000e+00,0.000000e+00
941.500,0.000000e+00,0.000000e+00
942.500,0.000000e+00,0.000000e+00
943.500,0.000000e+00,0.000000e+00
944.500,0.000000e+00,0.000000e+00
945.500,0.000000e+00,0.000000e+00
946.500,0.000000e+00,0.000000e+00
947.500,0.000000e+00,0.000000e+00
948.500,0.000000e+00,0.000000e+00
949.500,0.000000e+00,0.000000e+00
950.500,0.000000e+00,0.000000e+00
951.500,0.000000e+00,0.000000e+00
952.500,0.000000e+00,0.000000e+00
953.500,0.000000e+00,0.000000e+00
954.500,0.000000e+00,0.000000e+00
955.500,0.000000e+00,0.000000e+00
956.500,0.000000e+00,0.000000e+00
957.500,0.000000e+00,0.000000e+00
958.500,0.000000e+00,0.000000e+00
959.500,0.000000e+00,0.000000e+00
960.500,0.000000e+00,0.000000e+00
961.500,0.000000e+00,0.000000e+00
962.500,0.000000e+00,0.000000e+00
963.500,0.000000e+00,0.000000e+00
964.500,0.000000e+00,0.000000e+00
965.500,0.000000e+00,0.000000e+00
966.500,0.000000e+00,0.000000e+00
967.500,0.000000e+00,0.000000e+00
968.500,0.000000e+00,0.000000e+00
969.500,0.000000e+00,0.000000e+00
970.500,0.000000e+00,0.000000e+00
971.500,0.000000e+00,0.000000e+00
972.500,0.000000e+00,0.000000e+00
973.500,0.000000e+00,0.000000e+00
974.500,0.000000e+00,0.000000e+00
975.500,0.000000e+00,0.000000e+00
976.500,0.000000e+00,0.000000e+00
977.500,0.000000e+00,0.000000e+00
978.500,0.000000e+00,0.000000e+00
979.500,0.000000e+00,0.000000e+00
980.500,0.000000e+00,0.000000e+00
981.500,0.000000e+00,0.000000e+00
982.500,0.000000e+00,0.000000e+00
983.500,0.000000e+00,0.000000e+00
984.500,0.000000e+00,0.000000e+00
985.500,0.000000e+00,0.000000e+00
986.500,0.000000e+00,0.000000e+00
987.500,0.000000e+00,0.000000e+00
988.500,0.000000e+00,0.000000e+00
989.500,0.000000e+00,0.000000e+00
990.500,0.000000e+00,0.000000e+00
991.500,0.000000e+00,0.000000e+00
992.500,0.000000e+00,0.000000e+00
993.500,0.000000e+00,0.000000e+00
994.500,0.000000e+00,0.000000e+00
995.500,0.000000e+00,0.000000e+00
996.500,0.000000e+00,0.000000e+00
997.500,0.000000e+00,0.000000e+00
998.500,0.000000e+00,0.000000e+00
999.500,0.000000e+00,0.000000e+00
